"study","dyad","actor","receiver","kinship","actor.sex","receiver.sex","actor.adult","receiver.adult","actor.age","receiver.age","possible.groom.sec","possible.donation.sec","donation.sec","groom.sec","donation.rate","donation.lograte","groom.rate","groom.lograte","contact.sec","possible.contact.sec","contact.rate","contact.lograte"
"2016-2017","ccs_cd","ccs","cd",0.3245,"f","f",TRUE,TRUE,NA,NA,108000,64800,24,622,1.33333333333333,0.290536883861607,20.7333333333333,0.555186326923675,646,108000,21.5333333333333,0.558447771778509
"2016-2017","ccs_cs","ccs","cs",0.2818,"f","f",TRUE,TRUE,NA,NA,108000,64800,114,39,6.33333333333333,0.428279271930575,1.3,0.318284346630174,153,108000,5.1,0.434598958303846
"2016-2017","ccs_csc","ccs","csc",0.2387,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","ccs_d","ccs","d",0.0625,"f","f",TRUE,TRUE,NA,NA,57600,32400,0,77,0,0,4.8125,0.397463588427109,77,57600,4.8125,0.397463588427109
"2016-2017","ccs_dcd","ccs","dcd",0.4415,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_dd","ccs","dd",0.1296,"f","f",TRUE,TRUE,NA,NA,36000,32400,70,12,7.77777777777778,0.41042897133938,1.2,0.24448406402324,82,36000,8.2,0.421191984520979
"2016-2017","ccs_ddd","ccs","ddd",0,"f","f",TRUE,FALSE,NA,NA,79200,36000,0,0,0,0,0,0,0,79200,0,0
"2016-2017","ccs_ddld","ccs","ddld",0.0383,"f","f",TRUE,FALSE,NA,NA,75600,21600,0,0,0,0,0,0,0,75600,0,0
"2016-2017","ccs_dld","ccs","dld",0.0801,"f","m",TRUE,FALSE,NA,NA,72000,36000,0,15,0,0,0.75,0.247897376500498,15,72000,0.75,0.247897376500498
"2016-2017","ccs_dos","ccs","dos",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,0,0,0,0,0,0,0,75600,0,0
"2016-2017","ccs_dr","ccs","dr",0.285,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_ds","ccs","ds",0.2573,"f","f",TRUE,TRUE,NA,NA,90000,46800,204,0,15.6923076923077,0.49499618088287,0,0,204,90000,8.16,0.466621053905045
"2016-2017","ccs_eve","ccs","eve",0,"f","f",TRUE,TRUE,NA,NA,75600,21600,0,14,0,0,0.666666666666667,0.241075331494927,14,75600,0.666666666666667,0.241075331494927
"2016-2017","ccs_hilga","ccs","hilga",0.1585,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","ccs_ivy","ccs","ivy",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,0,494,0,0,23.5238095238095,0.552340506384216,494,75600,23.5238095238095,0.552340506384216
"2016-2017","ccs_ld","ccs","ld",0.2391,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_ldc","ccs","ldc",0.3331,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_ldd","ccs","ldd",0.5,"f","m",TRUE,FALSE,NA,NA,90000,36000,3593,3052,359.3,0.780364796273775,122.08,0.703382363228931,6645,90000,265.8,0.771573117315021
"2016-2017","ccs_lds","ccs","lds",0.1247,"f","f",TRUE,FALSE,NA,NA,111600,57600,0,6,0,0,0.193548387096774,0.167423585926751,6,111600,0.193548387096774,0.167423585926751
"2016-2017","ccs_lsd","ccs","lsd",0.0503,"f","f",TRUE,FALSE,NA,NA,25200,14400,0,0,0,0,0,0,0,25200,0,0
"2016-2017","ccs_no-band","ccs","no-band",NA,"f","f",TRUE,FALSE,NA,NA,93600,43200,0,0,0,0,0,0,0,93600,0,0
"2016-2017","ccs_ola","ccs","ola",0,"f","f",TRUE,TRUE,NA,NA,36000,18000,0,11,0,0,1.1,0.236854608724045,11,36000,1.1,0.236854608724045
"2016-2017","ccs_r","ccs","r",0.0596,"f","f",TRUE,TRUE,NA,NA,108000,61200,37,144,2.17647058823529,0.330032512093286,4.8,0.429403147286946,181,108000,6.03333333333333,0.449012739195933
"2016-2017","ccs_rc","ccs","rc",0.3562,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_s","ccs","s",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,25,14,1.38888888888889,0.294076959466373,0.466666666666667,0.233656317486407,39,108000,1.3,0.318284346630174
"2016-2017","ccs_sc","ccs","sc",0.328,"f","f",TRUE,TRUE,NA,NA,108000,68400,554,1325,29.1578947368421,0.567582448970213,44.1666666666667,0.620361740984923,1879,108000,62.6333333333333,0.650483251225274
"2016-2017","ccs_scc","ccs","scc",NA,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","ccs_scs","ccs","scs",0.0757,"f","f",TRUE,TRUE,NA,NA,90000,61200,0,21,0,0,0.84,0.27096426512519,21,90000,0.84,0.27096426512519
"2016-2017","ccs_sd","ccs","sd",0.0544,"f","f",TRUE,TRUE,NA,NA,72000,64800,21,47,1.16666666666667,0.278998598002591,2.35,0.346124387945608,68,72000,3.4,0.378571796781109
"2016-2017","ccs_sld","ccs","sld",0.103,"f","m",TRUE,FALSE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","ccs_son-of-ola","ccs","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_ss","ccs","ss",0.1061,"f","f",TRUE,TRUE,NA,NA,90000,54000,0,167,0,0,6.68,0.449172457239624,167,90000,6.68,0.449172457239624
"2016-2017","ccs_sss","ccs","sss",0.1223,"f","f",TRUE,FALSE,NA,NA,108000,57600,0,0,0,0,0,0,0,108000,0,0
"2016-2017","ccs_tes","ccs","tes",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,461,570,30.7333333333333,0.563064299124552,19,0.547666209355179,1031,108000,34.3666666666667,0.598733554671603
"2016-2017","ccs_una","ccs","una",0,"f","f",TRUE,TRUE,NA,NA,104400,50400,0,17,0,0,0.586206896551724,0.250119030899912,17,104400,0.586206896551724,0.250119030899912
"2016-2017","cd_c","cd","c",0.1702,"f","f",TRUE,TRUE,NA,NA,36000,28800,0,0,0,0,0,0,0,36000,0,0
"2016-2017","cd_cat","cd","cat",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,15,6,1,0.254442052746889,0.2,0.16789725663233,21,108000,0.7,0.266701701671517
"2016-2017","cd_cc","cd","cc",0.0079,"f","f",TRUE,TRUE,NA,NA,108000,61200,17,264,1,0.262238916208575,8.8,0.481430928857365,281,108000,9.36666666666667,0.486795713483956
"2016-2017","cd_ccc","cd","ccc",0.147,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,70,0,0,2.33333333333333,0.367793064651275,70,108000,2.33333333333333,0.367793064651275
"2016-2017","cd_ccs","cd","ccs",0.3245,"f","f",TRUE,TRUE,NA,NA,108000,68400,23,740,1.21052631578947,0.285459198957502,24.6666666666667,0.570152315280614,763,108000,25.4333333333333,0.572789715038958
"2016-2017","cd_cs","cd","cs",0.1326,"f","f",TRUE,TRUE,NA,NA,104400,61200,0,13,0,0,0.448275862068966,0.228371475042759,13,104400,0.448275862068966,0.228371475042759
"2016-2017","cd_csc","cd","csc",0.2671,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","cd_d","cd","d",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,195,0,0,6.5,0.455406932280971,195,108000,6.5,0.455406932280971
"2016-2017","cd_dcd","cd","dcd",0.1292,"f","f",TRUE,TRUE,NA,NA,72000,46800,0,0,0,0,0,0,0,72000,0,0
"2016-2017","cd_dd","cd","dd",0,"f","f",TRUE,TRUE,NA,NA,90000,50400,0,31,0,0,1.24,0.303810315189889,31,90000,1.24,0.303810315189889
"2016-2017","cd_ddd","cd","ddd",0,"f","f",TRUE,FALSE,NA,NA,61200,36000,0,39,0,0,2.29411764705882,0.33468627259735,39,61200,2.29411764705882,0.33468627259735
"2016-2017","cd_ddld","cd","ddld",0.161,"f","f",TRUE,FALSE,NA,NA,90000,54000,0,11,0,0,0.44,0.217829717457605,11,90000,0.44,0.217829717457605
"2016-2017","cd_dld","cd","dld",0,"f","m",TRUE,FALSE,NA,NA,72000,54000,0,6,0,0,0.3,0.17398398002096,6,72000,0.3,0.17398398002096
"2016-2017","cd_dos","cd","dos",0,"f","f",TRUE,TRUE,NA,NA,72000,36000,0,0,0,0,0,0,0,72000,0,0
"2016-2017","cd_dr","cd","dr",0.0455,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cd_ds","cd","ds",0.054,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,245,0,0,8.16666666666667,0.475011686527885,245,108000,8.16666666666667,0.475011686527885
"2016-2017","cd_eve","cd","eve",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,212,0,0,7.06666666666667,0.462583664031975,212,108000,7.06666666666667,0.462583664031975
"2016-2017","cd_hilga","cd","hilga",0.1164,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","cd_ivy","cd","ivy",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,31,0,0,1.03333333333333,0.299031047540779,31,108000,1.03333333333333,0.299031047540779
"2016-2017","cd_ld","cd","ld",0.0742,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,11,0,0,0.366666666666667,0.214403018397012,11,108000,0.366666666666667,0.214403018397012
"2016-2017","cd_ldc","cd","ldc",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cd_ldd","cd","ldd",0.1789,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cd_lds","cd","lds",0.0518,"f","f",TRUE,FALSE,NA,NA,93600,39600,0,6,0,0,0.230769230769231,0.169996207357669,6,93600,0.230769230769231,0.169996207357669
"2016-2017","cd_lsd","cd","lsd",0.5,"f","f",TRUE,FALSE,NA,NA,25200,14400,1735,2636,433.75,0.779044570308295,376.571428571429,0.77727761836144,4371,25200,624.428571428571,0.827164017349623
"2016-2017","cd_no-band","cd","no-band",NA,"f","f",TRUE,FALSE,NA,NA,93600,43200,0,0,0,0,0,0,0,93600,0,0
"2016-2017","cd_ola","cd","ola",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,75,0,0,2.5,0.373664861860778,75,108000,2.5,0.373664861860778
"2016-2017","cd_r","cd","r",0.0441,"f","f",TRUE,TRUE,NA,NA,54000,43200,0,209,0,0,13.9333333333333,0.490707116227114,209,54000,13.9333333333333,0.490707116227114
"2016-2017","cd_rc","cd","rc",0.2448,"f","f",TRUE,TRUE,NA,NA,108000,64800,31,395,1.72222222222222,0.312818562837216,13.1666666666667,0.516089109941073,426,108000,14.2,0.522592176380458
"2016-2017","cd_s","cd","s",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,16,0,0,0.533333333333333,0.24445565904062,16,108000,0.533333333333333,0.24445565904062
"2016-2017","cd_sc","cd","sc",0.3507,"f","f",TRUE,TRUE,NA,NA,82800,43200,34,257,2.83333333333333,0.333097499351868,11.1739130434783,0.490362917838324,291,82800,12.6521739130435,0.501294762866416
"2016-2017","cd_scc","cd","scc",NA,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","cd_scs","cd","scs",0,"f","f",TRUE,TRUE,NA,NA,75600,32400,0,30,0,0,1.42857142857143,0.305699504142741,30,75600,1.42857142857143,0.305699504142741
"2016-2017","cd_sd","cd","sd",0.0603,"f","f",TRUE,TRUE,NA,NA,104400,64800,1948,4072,108.222222222222,0.683728682417655,140.413793103448,0.719292655747311,6020,104400,207.586206896552,0.753116992777637
"2016-2017","cd_sld","cd","sld",0.1339,"f","m",TRUE,FALSE,NA,NA,90000,36000,0,16,0,0,0.64,0.248362674825445,16,90000,0.64,0.248362674825445
"2016-2017","cd_son-of-ola","cd","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cd_ss","cd","ss",0.2268,"f","f",TRUE,TRUE,NA,NA,82800,43200,0,231,0,0,10.0434782608696,0.480982796547229,231,82800,10.0434782608696,0.480982796547229
"2016-2017","cd_sss","cd","sss",0.0105,"f","f",TRUE,FALSE,NA,NA,72000,57600,0,0,0,0,0,0,0,72000,0,0
"2016-2017","cd_tes","cd","tes",0,"f","f",TRUE,TRUE,NA,NA,90000,54000,0,34,0,0,1.36,0.311665818015239,34,90000,1.36,0.311665818015239
"2016-2017","cd_una","cd","una",0,"f","f",TRUE,TRUE,NA,NA,39600,18000,13,0,2.6,0.269343040734453,0,0,13,39600,1.18181818181818,0.249283171095546
"2016-2017","cs_c","cs","c",0,"f","f",TRUE,TRUE,NA,NA,86400,46800,0,0,0,0,0,0,0,86400,0,0
"2016-2017","cs_cat","cs","cat",0,"f","f",TRUE,TRUE,NA,NA,90000,54000,0,74,0,0,2.96,0.378475873924045,74,90000,2.96,0.378475873924045
"2016-2017","cs_cc","cs","cc",0,"f","f",TRUE,TRUE,NA,NA,108000,61200,0,365,0,0,12.1666666666667,0.509291728636984,365,108000,12.1666666666667,0.509291728636984
"2016-2017","cs_ccc","cs","ccc",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cs_ccs","cs","ccs",0.2818,"f","f",TRUE,TRUE,NA,NA,108000,68400,34,70,1.78947368421053,0.31934852706279,2.33333333333333,0.367793064651275,104,108000,3.46666666666667,0.401553574118736
"2016-2017","cs_cd","cs","cd",0.1326,"f","f",TRUE,TRUE,NA,NA,104400,64800,124,8,6.88888888888889,0.435805325792411,0.275862068965517,0.190137369164173,132,104400,4.55172413793103,0.42318756449633
"2016-2017","cs_csc","cs","csc",0.0648,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","cs_d","cs","d",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cs_dcd","cs","dcd",0.1216,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,75,0,0,2.5,0.373664861860778,75,108000,2.5,0.373664861860778
"2016-2017","cs_dd","cs","dd",0,"f","f",TRUE,TRUE,NA,NA,108000,68400,0,53,0,0,1.76666666666667,0.344178007650256,53,108000,1.76666666666667,0.344178007650256
"2016-2017","cs_ddd","cs","ddd",0,"f","f",TRUE,FALSE,NA,NA,79200,36000,0,0,0,0,0,0,0,79200,0,0
"2016-2017","cs_ddld","cs","ddld",0.054,"f","f",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cs_dld","cs","dld",0,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cs_dos","cs","dos",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cs_ds","cs","ds",0,"f","f",TRUE,TRUE,NA,NA,79200,36000,0,127,0,0,5.77272727272727,0.430154763032479,127,79200,5.77272727272727,0.430154763032479
"2016-2017","cs_eve","cs","eve",0,"f","f",TRUE,TRUE,NA,NA,72000,36000,0,10,0,0,0.5,0.214396005610764,10,72000,0.5,0.214396005610764
"2016-2017","cs_hilga","cs","hilga",0.0358,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","cs_ivy","cs","ivy",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,16,0,0,0.533333333333333,0.24445565904062,16,108000,0.533333333333333,0.24445565904062
"2016-2017","cs_ld","cs","ld",0.5,"f","f",TRUE,FALSE,NA,NA,90000,36000,7241,9853,724.1,0.847147115414525,394.12,0.806099529913979,17094,90000,683.76,0.854392795077698
"2016-2017","cs_ldc","cs","ldc",0,"f","m",TRUE,FALSE,NA,NA,72000,36000,0,6,0,0,0.3,0.17398398002096,6,72000,0.3,0.17398398002096
"2016-2017","cs_ldd","cs","ldd",0.07,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,0,0,0,0,0,0,108000,0,0
"2016-2017","cs_lds","cs","lds",0,"f","f",TRUE,FALSE,NA,NA,111600,57600,0,0,0,0,0,0,0,111600,0,0
"2016-2017","cs_lsd","cs","lsd",0.0566,"f","f",TRUE,FALSE,NA,NA,3600,3600,0,0,0,0,0,0,0,3600,0,0
"2016-2017","cs_no-band","cs","no-band",NA,"f","f",TRUE,FALSE,NA,NA,54000,21600,0,15,0,0,1,0.254442052746889,15,54000,1,0.254442052746889
"2016-2017","cs_ola","cs","ola",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,72,0,0,2.4,0.370189944387107,72,108000,2.4,0.370189944387107
"2016-2017","cs_r","cs","r",0,"f","f",TRUE,TRUE,NA,NA,108000,61200,6,60,0.352941176470588,0.176549389238069,2,0.354694919748129,66,108000,2.2,0.362789801019677
"2016-2017","cs_rc","cs","rc",0.264,"f","f",TRUE,TRUE,NA,NA,108000,64800,524,2480,29.1111111111111,0.56533656860531,82.6666666666667,0.674417042787569,3004,108000,100.133333333333,0.690950066055446
"2016-2017","cs_s","cs","s",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,116,0,0,3.86666666666667,0.410890471816848,116,108000,3.86666666666667,0.410890471816848
"2016-2017","cs_sc","cs","sc",0.1936,"f","f",TRUE,TRUE,NA,NA,75600,64800,0,0,0,0,0,0,0,75600,0,0
"2016-2017","cs_scc","cs","scc",NA,"f","f",TRUE,TRUE,NA,NA,NA,10800,1016,NA,338.666666666667,0.745600049791861,NA,NA,1016,10800,338.666666666667,0.745600049791861
"2016-2017","cs_scs","cs","scs",0.2014,"f","f",TRUE,TRUE,NA,NA,68400,57600,158,179,9.875,0.462437342901009,9.42105263157895,0.466441848379168,337,68400,17.7368421052632,0.523037716021117
"2016-2017","cs_sd","cs","sd",0.0177,"f","f",TRUE,TRUE,NA,NA,104400,64800,0,0,0,0,0,0,0,104400,0,0
"2016-2017","cs_sld","cs","sld",0,"f","m",TRUE,FALSE,NA,NA,79200,25200,0,0,0,0,0,0,0,79200,0,0
"2016-2017","cs_son-of-ola","cs","son-of-ola",NA,"f","m",TRUE,FALSE,NA,NA,90000,54000,0,0,0,0,0,0,0,90000,0,0
"2016-2017","cs_ss","cs","ss",0.0984,"f","f",TRUE,TRUE,NA,NA,75600,68400,0,0,0,0,0,0,0,75600,0,0
"2016-2017","cs_sss","cs","sss",0.1209,"f","f",TRUE,FALSE,NA,NA,90000,57600,0,0,0,0,0,0,0,90000,0,0
"2016-2017","cs_tes","cs","tes",0,"f","f",TRUE,TRUE,NA,NA,79200,25200,0,228,0,0,10.3636363636364,0.481724406833165,228,79200,10.3636363636364,0.481724406833165
"2016-2017","cs_una","cs","una",0,"f","f",TRUE,TRUE,NA,NA,100800,50400,5,462,0.357142857142857,0.16547852102284,16.5,0.532747480251257,467,100800,16.6785714285714,0.533679807392889
"2016-2017","csc_c","csc","c",0.4258,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_cc","csc","cc",0.1587,"f","f",TRUE,TRUE,NA,NA,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2016-2017","csc_ccc","csc","ccc",0.2639,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_ccs","csc","ccs",0.2387,"f","f",TRUE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","csc_cd","csc","cd",0.2671,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_cs","csc","cs",0.0648,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_d","csc","d",0.1788,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_dcd","csc","dcd",0.2047,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_dd","csc","dd",0.3258,"f","f",TRUE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","csc_ds","csc","ds",0.0609,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_hilga","csc","hilga",0.0787,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","csc_r","csc","r",0,"f","f",TRUE,TRUE,NA,NA,NA,7200,0,NA,0,0,NA,NA,0,7200,0,0
"2016-2017","csc_rc","csc","rc",0.1953,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_s","csc","s",0.052,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_sc","csc","sc",0.2371,"f","f",TRUE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","csc_scc","csc","scc",NA,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_scs","csc","scs",0.2857,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","csc_sd","csc","sd",0.3232,"f","f",TRUE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","csc_ss","csc","ss",0.2969,"f","f",TRUE,TRUE,NA,NA,NA,14400,0,NA,0,0,NA,NA,0,14400,0,0
"2016-2017","csc_sss","csc","sss",0.1423,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","d_c","d","c",0.1572,"f","f",TRUE,TRUE,NA,NA,90000,64800,0,16,0,0,0.64,0.248362674825445,16,90000,0.64,0.248362674825445
"2016-2017","d_cat","d","cat",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,78,0,0,2.6,0.377005232118959,78,108000,2.6,0.377005232118959
"2016-2017","d_cc","d","cc",0.2982,"f","f",TRUE,TRUE,NA,NA,108000,61200,0,172,0,0,5.73333333333333,0.444636933397291,172,108000,5.73333333333333,0.444636933397291
"2016-2017","d_ccc","d","ccc",0.3487,"f","f",TRUE,TRUE,NA,NA,90000,46800,0,1523,0,0,60.92,0.642476616947805,1523,90000,60.92,0.642476616947805
"2016-2017","d_ccs","d","ccs",0.0625,"f","f",TRUE,TRUE,NA,NA,57600,50400,20,163,1.42857142857143,0.281177847176315,10.1875,0.465262034149332,183,57600,11.4375,0.47575983663133
"2016-2017","d_cd","d","cd",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,292,0,0,9.73333333333333,0.490097345303973,292,108000,9.73333333333333,0.490097345303973
"2016-2017","d_cs","d","cs",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,21,0,0,0.7,0.266701701671517,21,108000,0.7,0.266701701671517
"2016-2017","d_csc","d","csc",0.1788,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
"2016-2017","d_dcd","d","dcd",0.1526,"f","f",TRUE,TRUE,NA,NA,108000,64800,0,0,0,0,0,0,0,108000,0,0
"2016-2017","d_dd","d","dd",0.0197,"f","f",TRUE,TRUE,NA,NA,75600,68400,0,84,0,0,4,0.395492529621069,84,75600,4,0.395492529621069
"2016-2017","d_ddd","d","ddd",0,"f","f",TRUE,FALSE,NA,NA,79200,36000,0,91,0,0,4.13636363636364,0.400877321047915,91,79200,4.13636363636364,0.400877321047915
"2016-2017","d_ddld","d","ddld",0,"f","f",TRUE,FALSE,NA,NA,36000,18000,0,0,0,0,0,0,0,36000,0,0
"2016-2017","d_dld","d","dld",0.5,"f","m",TRUE,FALSE,NA,NA,90000,36000,4269,8707,426.9,0.79679254711768,348.28,0.795261518357716,12976,90000,519.04,0.830232734226781
"2016-2017","d_dos","d","dos",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,22,0,0,0.733333333333333,0.270537094067069,22,108000,0.733333333333333,0.270537094067069
"2016-2017","d_dr","d","dr",0,"f","f",TRUE,FALSE,NA,NA,90000,54000,0,10,0,0,0.4,0.210202202087213,10,90000,0.4,0.210202202087213
"2016-2017","d_ds","d","ds",0,"f","f",TRUE,TRUE,NA,NA,108000,64800,9,344,0.5,0.207832154498247,11.4666666666667,0.504193411553476,353,108000,11.7666666666667,0.506415391560687
"2016-2017","d_eve","d","eve",0,"f","f",TRUE,TRUE,NA,NA,36000,18000,0,220,0,0,22,0.514538328675568,220,36000,22,0.514538328675568
"2016-2017","d_hilga","d","hilga",0,"f","f",TRUE,FALSE,NA,NA,NA,3600,0,NA,0,0,NA,NA,0,3600,0,0
"2016-2017","d_ivy","d","ivy",0,"f","f",TRUE,TRUE,NA,NA,108000,54000,0,211,0,0,7.03333333333333,0.46217762976797,211,108000,7.03333333333333,0.46217762976797
"2016-2017","d_ld","d","ld",0,"f","f",TRUE,FALSE,NA,NA,90000,54000,0,40,0,0,1.6,0.325535912633848,40,90000,1.6,0.325535912633848
"2016-2017","d_ldc","d","ldc",0.4248,"f","m",TRUE,FALSE,NA,NA,108000,54000,0,38,0,0,1.26666666666667,0.316099872436147,38,108000,1.26666666666667,0.316099872436147
"2016-2017","d_ldd","d","ldd",0,"f","m",TRUE,FALSE,NA,NA,93600,39600,0,0,0,0,0,0,0,93600,0,0
"2016-2017","d_lds","d","lds",0,"f","f",TRUE,FALSE,NA,NA,97200,43200,0,0,0,0,0,0,0,97200,0,0
"2016-2017","d_lsd","d","lsd",0,"f","f",TRUE,FALSE,NA,NA,25200,14400,0,0,0,0,0,0,0,25200,0,0
"2016-2017","d_no-band","d","no-band",NA,"f","f",TRUE,FALSE,NA,NA,93600,43200,0,9,0,0,0.346153846153846,0.201155604803913,9,93600,0.346153846153846,0.201155604803913
"2016-2017","d_ola","d","ola",0,"f","f",TRUE,TRUE,NA,NA,75600,54000,126,100,8.4,0.444553819425765,4.76190476190476,0.410846042674433,226,75600,10.7619047619048,0.482938471109376
"2016-2017","d_r","d","r",0,"f","f",TRUE,TRUE,NA,NA,108000,61200,0,183,0,0,6.1,0.449955722591537,183,108000,6.1,0.449955722591537
"2016-2017","d_rc","d","rc",3e-04,"f","f",TRUE,TRUE,NA,NA,108000,64800,8,91,0.444444444444444,0.198322276650589,3.03333333333333,0.390149513083381,99,108000,3.3,0.397343855227725
"2016-2017","d_s","d","s",0.0593,"f","f",TRUE,TRUE,NA,NA,93600,50400,0,1726,0,0,66.3846153846154,0.651199498090456,1726,93600,66.3846153846154,0.651199498090456
"2016-2017","d_sc","d","sc",0.1354,"f","f",TRUE,TRUE,NA,NA,108000,68400,0,0,0,0,0,0,0,108000,0,0
"2016-2017","d_scc","d","scc",NA,"f","f",TRUE,TRUE,NA,NA,NA,10800,0,NA,0,0,NA,NA,0,10800,0,0
